sl,tp,be,be_tr,session,cooldown,cd_bars,macd_dir,max_dev_atr,net,net_pct,dd,pf,wr,trades
1.5,3.2,True,1.2,True,True,4,True,2.2,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,4,False,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,5,True,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,5,True,2.2,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,5,False,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,6,True,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,6,True,2.2,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,True,6,False,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,4,True,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,4,True,2.2,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,4,False,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,5,True,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,5,True,2.2,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,5,False,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,6,True,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,6,True,2.2,-8487.0,-0.849,8487.0,0.0,0.0,5
1.5,3.2,True,1.2,True,False,6,False,2.0,-8487.0,-0.849,8487.0,0.0,0.0,5
1.6,3.2,False,1.0,False,True,4,False,1.8,-8521.0,-0.852,17426.0,0.719,21.43,14
1.6,3.2,False,1.0,False,False,4,False,1.8,-8521.0,-0.852,17426.0,0.719,21.43,14
1.6,3.2,False,1.0,False,False,5,False,1.8,-8521.0,-0.852,17426.0,0.719,21.43,14
1.6,3.2,False,1.0,False,False,6,False,1.8,-8521.0,-0.852,17426.0,0.719,21.43,14
1.5,3.2,True,1.2,False,True,4,False,2.0,-8594.0,-0.859,14532.0,0.679,18.75,16
1.5,3.2,True,1.2,False,True,5,False,2.0,-8594.0,-0.859,14532.0,0.679,18.75,16
1.5,3.2,True,1.2,False,True,6,False,2.0,-8594.0,-0.859,14532.0,0.679,18.75,16
1.5,3.2,True,1.2,False,False,4,False,2.0,-8594.0,-0.859,14532.0,0.679,18.75,16
1.5,3.2,True,1.2,False,False,5,False,2.0,-8594.0,-0.859,14532.0,0.679,18.75,16
1.5,3.2,True,1.2,False,False,6,False,2.0,-8594.0,-0.859,14532.0,0.679,18.75,16
1.6,3.0,True,0.8,False,True,4,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,0.8,False,True,5,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,0.8,False,True,6,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,0.8,False,False,4,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,0.8,False,False,5,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,0.8,False,False,6,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,1.0,False,True,4,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,1.0,False,True,5,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,1.0,False,True,6,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,1.0,False,False,4,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,1.0,False,False,5,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.6,3.0,True,1.0,False,False,6,False,2.0,-8599.0,-0.86,12590.0,0.664,18.75,16
1.5,3.2,True,0.8,False,True,4,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,0.8,False,True,5,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,0.8,False,True,6,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,0.8,False,False,4,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,0.8,False,False,5,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,0.8,False,False,6,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,1.0,False,True,4,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,1.0,False,True,5,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,1.0,False,True,6,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,1.0,False,False,4,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,1.0,False,False,5,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,3.2,True,1.0,False,False,6,False,2.2,-8611.0,-0.861,11853.0,0.678,16.67,18
1.5,2.8,True,1.2,False,True,4,False,2.2,-8615.0,-0.861,14577.0,0.708,22.22,18
1.5,2.8,True,1.2,False,True,5,False,2.2,-8615.0,-0.861,14577.0,0.708,22.22,18
1.5,2.8,True,1.2,False,True,6,False,2.2,-8615.0,-0.861,14577.0,0.708,22.22,18
1.5,2.8,True,1.2,False,False,4,False,2.2,-8615.0,-0.861,14577.0,0.708,22.22,18
1.5,2.8,True,1.2,False,False,5,False,2.2,-8615.0,-0.861,14577.0,0.708,22.22,18
1.5,2.8,True,1.2,False,False,6,False,2.2,-8615.0,-0.861,14577.0,0.708,22.22,18
1.6,2.8,True,0.8,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,0.8,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.0,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,2.8,True,1.2,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,0.8,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.0,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,0.8,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.0,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,True,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,True,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,True,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,True,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,True,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,True,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,False,4,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,False,4,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,False,5,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,False,5,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,False,6,True,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.2,True,1.2,True,False,6,False,1.8,-8999.0,-0.9,8999.0,0.0,0.0,4
1.6,3.0,True,1.2,False,True,4,False,2.2,-9022.0,-0.902,15520.0,0.712,22.22,18
1.6,3.0,True,1.2,False,True,5,False,2.2,-9022.0,-0.902,15520.0,0.712,22.22,18
1.6,3.0,True,1.2,False,True,6,False,2.2,-9022.0,-0.902,15520.0,0.712,22.22,18
1.6,3.0,True,1.2,False,False,4,False,2.2,-9022.0,-0.902,15520.0,0.712,22.22,18
1.6,3.0,True,1.2,False,False,5,False,2.2,-9022.0,-0.902,15520.0,0.712,22.22,18
1.6,3.0,True,1.2,False,False,6,False,2.2,-9022.0,-0.902,15520.0,0.712,22.22,18
1.6,2.8,True,0.8,True,True,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,True,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,0.8,True,False,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,True,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.0,True,False,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,True,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,2.8,True,1.2,True,False,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,True,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,0.8,True,False,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,True,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,6,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.0,True,False,6,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,4,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,4,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,4,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,5,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,5,True,2.2,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,5,False,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
1.6,3.0,True,1.2,True,True,6,True,2.0,-9033.0,-0.903,9033.0,0.0,0.0,5
